INSTALL_ID,STAT_MONTH,UNIT_CODE,UNIT_NAME,DEVICE_TYPE,DEVICE_CODE,INSTALL_NUM
1000008359,202208,34406,马鞍山供电公司,互感器,34037835,14
1000008360,202208,34406,马鞍山供电公司,互感器,34029313,2
1000008361,202208,34406,马鞍山供电公司,互感器,34029560,3
1000008362,202208,34406,马鞍山供电公司,互感器,34029310,4
1000008363,202208,34406,马鞍山供电公司,互感器,34029425,1
1000008364,202208,34406,马鞍山供电公司,互感器,8302000000500010,46
1000008365,202208,34406,马鞍山供电公司,电能表,34000201,100
1000008366,202208,34406,马鞍山供电公司,电能表,34000609,1
1000008367,202208,34406,马鞍山供电公司,电能表,34000201,45
1000008368,202208,34406,马鞍山供电公司,电能表,34000565,46
1000008369,202208,34406,马鞍山供电公司,电能表,34000565,84
1000008370,202208,34406,马鞍山供电公司,互感器,34001298,59
1000008371,202208,34406,马鞍山供电公司,互感器,34001212,57
1000008372,202208,34406,马鞍山供电公司,互感器,34001221,6
1000008373,202208,34406,马鞍山供电公司,互感器,34001075,101
1000008374,202208,34406,马鞍山供电公司,互感器,34001073,75
1000008375,202208,34406,马鞍山供电公司,互感器,34001217,6
1000008376,202208,34406,马鞍山供电公司,互感器,34038114,12
1000008377,202208,34406,马鞍山供电公司,互感器,34038118,9
1000008378,202208,34406,马鞍山供电公司,互感器,34038117,12
1000008379,202208,34406,马鞍山供电公司,电能表,34000198,1
1000008380,202208,34406,马鞍山供电公司,电能表,34000199,4
1000008381,202208,34406,马鞍山供电公司,电能表,34000669,35
1000008382,202208,34406,马鞍山供电公司,电能表,34000508,98
1000008383,202208,34406,马鞍山供电公司,电能表,34000535,40
1000008384,202208,34406,马鞍山供电公司,电能表,34000200,31
1000008385,202208,34406,马鞍山供电公司,电能表,34000198,12
1000008386,202208,34406,马鞍山供电公司,电能表,34000199,5
1000008387,202208,34406,马鞍山供电公司,电能表,34000511,11
1000008388,202208,34406,马鞍山供电公司,电能表,34000669,420
1000008389,202208,34406,马鞍山供电公司,电能表,34000508,34
1000008390,202208,34406,马鞍山供电公司,电能表,34000535,42
1000008391,202208,34406,马鞍山供电公司,电能表,8301000006900010,3
1000008392,202208,34406,马鞍山供电公司,电能表,34000608,5
1000008393,202208,34406,马鞍山供电公司,电能表,34000205,1
1000008394,202208,34406,马鞍山供电公司,电能表,34000204,6
1000008395,202208,34406,马鞍山供电公司,电能表,34000203,10
1000008396,202208,34406,马鞍山供电公司,电能表,34000233,6
1000008397,202208,34406,马鞍山供电公司,电能表,8301000006800006,2
1000008398,202208,34406,马鞍山供电公司,电能表,34000608,87
1000008399,202208,34406,马鞍山供电公司,电能表,34000205,2
1000008400,202208,34406,马鞍山供电公司,电能表,34000204,11
1000008401,202208,34406,马鞍山供电公司,电能表,34000203,6
1000008402,202208,34406,马鞍山供电公司,通信设备,8305000000900019,72
1000008403,202208,34406,马鞍山供电公司,通信设备,8305000000000002,5
1000008404,202208,34406,马鞍山供电公司,通信设备,8305000000900014,1058
1000008405,202208,34406,马鞍山供电公司,电能表,34000715,132
1000008406,202208,34406,马鞍山供电公司,电能表,34000193,235
1000008407,202208,34406,马鞍山供电公司,电能表,34000195,39
1000008408,202208,34406,马鞍山供电公司,电能表,34000194,544
1000008409,202208,34406,马鞍山供电公司,电能表,34000193,3
1000008410,202208,34406,马鞍山供电公司,电能表,34000195,217
1000008411,202208,34406,马鞍山供电公司,电能表,34000194,132
1000008412,202208,34406,马鞍山供电公司,通信设备,8305000000900014,286
1000008413,202208,34406,马鞍山供电公司,通信设备,8305000000900016,51
1000008414,202208,34406,马鞍山供电公司,通信设备,8305000000900018,189
1000008415,202208,34406,马鞍山供电公司,通信设备,8305000000600003,5
1000008416,202208,34406,马鞍山供电公司,通信设备,8305000000900018,135
1000008417,202208,34406,马鞍山供电公司,电能表,34000196,3765
1000008418,202208,34406,马鞍山供电公司,电能表,34000196,44
1000008419,202208,34406,马鞍山供电公司,电能表,34000213,4
1000008420,202208,34406,马鞍山供电公司,电能表,34000202,15
1000008421,202208,34406,马鞍山供电公司,电能表,34000213,114
1000008422,202208,34406,马鞍山供电公司,电能表,34000202,238
1000008423,202208,34406,马鞍山供电公司,电能表,34000209,6
1000008424,202208,34406,马鞍山供电公司,电能表,34000745,15
1000008425,202208,34406,马鞍山供电公司,电能表,34000214,15
1000008426,202208,34406,马鞍山供电公司,电能表,34000269,3
1000008427,202208,34406,马鞍山供电公司,电能表,34000269,2
1000008428,202208,34406,马鞍山供电公司,电能表,8301000002200002,1
1000008429,202208,34406,马鞍山供电公司,终端,34001339,80
1000008430,202208,34406,马鞍山供电公司,终端,34001336,2
1000008431,202208,34406,马鞍山供电公司,终端,34001340,24
1000008432,202208,34406,马鞍山供电公司,终端,34001344,1
1000008433,202208,34406,马鞍山供电公司,终端,34001334,15
1000008434,202208,34406,马鞍山供电公司,终端,34001345,1
1000008435,202208,34406,马鞍山供电公司,终端,34001336,20
1000008436,202208,34406,马鞍山供电公司,终端,8309000000900006,10
1000008437,202208,34406,马鞍山供电公司,终端,8309000000900008,82
1000008438,202208,34406,马鞍山供电公司,终端,8309000000900029,132
1000008439,202208,34406,马鞍山供电公司,通信设备,34001335,169
1000008440,202208,34406,马鞍山供电公司,通信设备,34001333,10
1000008441,202208,34406,马鞍山供电公司,通信设备,34001337,6
1000008442,202208,34406,马鞍山供电公司,通信设备,34001338,3
1000008443,202208,34406,马鞍山供电公司,通信设备,34028029,3
1000008444,202208,34406,马鞍山供电公司,通信设备,8309000000300003,4
1000008445,202208,34406,马鞍山供电公司,通信设备,nan,104
1000008446,202208,34407,铜陵供电公司,电能表,34000613,2
1000008447,202208,34407,铜陵供电公司,互感器,34001076,37
1000008448,202208,34407,铜陵供电公司,互感器,34001308,6
1000008449,202208,34407,铜陵供电公司,互感器,34001213,33
1000008450,202208,34407,铜陵供电公司,互感器,34001081,12
1000008451,202208,34407,铜陵供电公司,互感器,34001215,5
1000008452,202208,34407,铜陵供电公司,互感器,34001074,15
1000008453,202208,34407,铜陵供电公司,互感器,34001214,12
1000008454,202208,34407,铜陵供电公司,互感器,34001299,30
1000008455,202208,34407,铜陵供电公司,互感器,34001216,9
1000008456,202208,34407,铜陵供电公司,互感器,34044542,24
1000008457,202208,34407,铜陵供电公司,互感器,34037824,15
1000008458,202208,34407,铜陵供电公司,互感器,34037825,27
1000008459,202208,34407,铜陵供电公司,互感器,34037840,3
1000008460,202208,34407,铜陵供电公司,互感器,34037526,6
1000008461,202208,34407,铜陵供电公司,互感器,34037671,15
1000008462,202208,34407,铜陵供电公司,互感器,34037823,15
1000008463,202208,34407,铜陵供电公司,互感器,34038115,15
1000008464,202208,34407,铜陵供电公司,互感器,34038280,3
1000008465,202208,34407,铜陵供电公司,互感器,34038289,2
1000008466,202208,34407,铜陵供电公司,互感器,34038121,6
1000008467,202208,34407,铜陵供电公司,互感器,34037673,8
1000008468,202208,34407,铜陵供电公司,互感器,34038286,2
1000008469,202208,34407,铜陵供电公司,互感器,34037205,8
1000008470,202208,34407,铜陵供电公司,互感器,34037981,2
1000008471,202208,34407,铜陵供电公司,互感器,34037212,20
1000008472,202208,34407,铜陵供电公司,互感器,34037349,2
1000008473,202208,34407,铜陵供电公司,互感器,34038292,2
1000008474,202208,34407,铜陵供电公司,互感器,34037834,2
1000008475,202208,34407,铜陵供电公司,互感器,34037837,2
1000008476,202208,34407,铜陵供电公司,互感器,34037835,6
1000008477,202208,34407,铜陵供电公司,互感器,34029425,1
1000008478,202208,34407,铜陵供电公司,互感器,34029470,1
1000008479,202208,34407,铜陵供电公司,互感器,34037826,3
1000008480,202208,34407,铜陵供电公司,互感器,34037532,2
1000008481,202208,34407,铜陵供电公司,互感器,8302000000500010,40
1000008482,202208,34407,铜陵供电公司,电能表,34000201,3
1000008483,202208,34407,铜陵供电公司,电能表,34000609,1
1000008484,202208,34407,铜陵供电公司,电能表,34000201,22
1000008485,202208,34407,铜陵供电公司,电能表,34000565,3
1000008486,202208,34407,铜陵供电公司,电能表,34000565,52
1000008487,202208,34407,铜陵供电公司,电能表,34000569,1
1000008488,202208,34407,铜陵供电公司,互感器,34001298,26
1000008489,202208,34407,铜陵供电公司,互感器,34001212,39
1000008490,202208,34407,铜陵供电公司,互感器,34001075,37
1000008491,202208,34407,铜陵供电公司,互感器,34001073,39
1000008492,202208,34407,铜陵供电公司,互感器,34001217,12
1000008493,202208,34407,铜陵供电公司,互感器,34037351,6
1000008494,202208,34407,铜陵供电公司,电能表,34000200,3
1000008495,202208,34407,铜陵供电公司,电能表,34000669,13
1000008496,202208,34407,铜陵供电公司,电能表,34000535,29
1000008497,202208,34407,铜陵供电公司,电能表,34000200,27
1000008498,202208,34407,铜陵供电公司,电能表,34000199,1
1000008499,202208,34407,铜陵供电公司,电能表,34000511,1
1000008500,202208,34407,铜陵供电公司,电能表,34000669,99
1000008501,202208,34407,铜陵供电公司,电能表,34000508,1
1000008502,202208,34407,铜陵供电公司,电能表,34000535,19
1000008503,202208,34407,铜陵供电公司,电能表,34000608,8
1000008504,202208,34407,铜陵供电公司,电能表,34000204,1
1000008505,202208,34407,铜陵供电公司,电能表,34000233,2
1000008506,202208,34407,铜陵供电公司,电能表,34000608,30
1000008507,202208,34407,铜陵供电公司,通信设备,8305000000900019,643
1000008508,202208,34407,铜陵供电公司,通信设备,8305000000000002,69
1000008509,202208,34407,铜陵供电公司,通信设备,8305000000900014,98
1000008510,202208,34407,铜陵供电公司,电能表,34000715,51
1000008511,202208,34407,铜陵供电公司,电能表,34000193,887
1000008512,202208,34407,铜陵供电公司,电能表,34000194,257
1000008513,202208,34407,铜陵供电公司,电能表,34000193,5
1000008514,202208,34407,铜陵供电公司,电能表,34000194,124
1000008515,202208,34407,铜陵供电公司,通信设备,8305000000900014,7
1000008516,202208,34407,铜陵供电公司,通信设备,8305000000900016,5
1000008517,202208,34407,铜陵供电公司,通信设备,8305000000900018,125
1000008518,202208,34407,铜陵供电公司,通信设备,8305000000900018,2
1000008519,202208,34407,铜陵供电公司,电能表,34000196,1237
1000008520,202208,34407,铜陵供电公司,电能表,34000196,43
1000008521,202208,34407,铜陵供电公司,电能表,34000213,2
1000008522,202208,34407,铜陵供电公司,电能表,34000202,36
1000008523,202208,34407,铜陵供电公司,电能表,34000213,82
1000008524,202208,34407,铜陵供电公司,电能表,34000202,594
1000008525,202208,34407,铜陵供电公司,电能表,34000209,2
1000008526,202208,34407,铜陵供电公司,电能表,34000209,116
1000008527,202208,34407,铜陵供电公司,电能表,34000745,4
1000008528,202208,34407,铜陵供电公司,电能表,34000745,84
1000008529,202208,34407,铜陵供电公司,电能表,34000214,4
1000008530,202208,34407,铜陵供电公司,电能表,34000214,10
1000008531,202208,34407,铜陵供电公司,终端,34001339,25
1000008532,202208,34407,铜陵供电公司,终端,34001340,12
1000008533,202208,34407,铜陵供电公司,终端,34001334,16
1000008534,202208,34407,铜陵供电公司,终端,34001336,7
1000008535,202208,34407,铜陵供电公司,通信设备,34001335,233
1000008536,202208,34407,铜陵供电公司,通信设备,34001333,15
1000008537,202208,34407,铜陵供电公司,通信设备,34001337,1
1000008538,202208,34407,铜陵供电公司,通信设备,34028004,1
1000008539,202208,34407,铜陵供电公司,通信设备,nan,42
1000008540,202208,34408,安庆供电公司,互感器,34044548,18
1000008541,202208,34408,安庆供电公司,电能表,34000717,1
1000008542,202208,34408,安庆供电公司,电能表,34000719,1
1000008543,202208,34408,安庆供电公司,电能表,34000717,8
1000008544,202208,34408,安庆供电公司,互感器,34045170,2
1000008545,202208,34408,安庆供电公司,电能表,34000613,2
1000008546,202208,34408,安庆供电公司,互感器,34001076,12
1000008547,202208,34408,安庆供电公司,互感器,34001308,54
1000008548,202208,34408,安庆供电公司,互感器,34001078,60
1000008549,202208,34408,安庆供电公司,互感器,34001213,36
1000008550,202208,34408,安庆供电公司,互感器,34001081,3
1000008551,202208,34408,安庆供电公司,互感器,34001300,12
1000008552,202208,34408,安庆供电公司,互感器,34001074,87
1000008553,202208,34408,安庆供电公司,互感器,34001214,45
1000008554,202208,34408,安庆供电公司,互感器,34001299,147
1000008555,202208,34408,安庆供电公司,互感器,34001216,26
1000008556,202208,34408,安庆供电公司,互感器,34001077,84
1000008557,202208,34408,安庆供电公司,互感器,34044542,38
1000008558,202208,34408,安庆供电公司,互感器,34037824,6
1000008559,202208,34408,安庆供电公司,互感器,34037339,3
1000008560,202208,34408,安庆供电公司,互感器,34037524,9
1000008561,202208,34408,安庆供电公司,互感器,34038285,3
1000008562,202208,34408,安庆供电公司,互感器,34037671,3
1000008563,202208,34408,安庆供电公司,互感器,34037823,3
1000008564,202208,34408,安庆供电公司,互感器,34038115,6
1000008565,202208,34408,安庆供电公司,互感器,34037672,3
1000008566,202208,34408,安庆供电公司,互感器,34038121,2
1000008567,202208,34408,安庆供电公司,互感器,34037580,2
1000008568,202208,34408,安庆供电公司,互感器,34037673,6
1000008569,202208,34408,安庆供电公司,互感器,34038286,12
1000008570,202208,34408,安庆供电公司,互感器,34037205,6
1000008571,202208,34408,安庆供电公司,互感器,34037981,4
1000008572,202208,34408,安庆供电公司,互感器,34038146,2
1000008573,202208,34408,安庆供电公司,互感器,34037212,22
1000008574,202208,34408,安庆供电公司,互感器,34038292,2
1000008575,202208,34408,安庆供电公司,互感器,34037834,16
1000008576,202208,34408,安庆供电公司,互感器,34037835,2
1000008577,202208,34408,安庆供电公司,互感器,8302000000700067,2
1000008578,202208,34408,安庆供电公司,互感器,8302000000800013,1
1000008579,202208,34408,安庆供电公司,互感器,34029557,1
1000008580,202208,34408,安庆供电公司,互感器,34029310,1
1000008581,202208,34408,安庆供电公司,互感器,8302000000500010,26
1000008582,202208,34408,安庆供电公司,电能表,34000201,9
1000008583,202208,34408,安庆供电公司,电能表,34000609,4
1000008584,202208,34408,安庆供电公司,电能表,34000201,126
1000008585,202208,34408,安庆供电公司,电能表,34000565,16
1000008586,202208,34408,安庆供电公司,电能表,8301000005800002,4
1000008587,202208,34408,安庆供电公司,电能表,34000565,273
1000008588,202208,34408,安庆供电公司,互感器,34001298,300
1000008589,202208,34408,安庆供电公司,互感器,34001212,342
1000008590,202208,34408,安庆供电公司,互感器,34001075,201
1000008591,202208,34408,安庆供电公司,互感器,34001220,45
1000008592,202208,34408,安庆供电公司,互感器,34001073,174
1000008593,202208,34408,安庆供电公司,互感器,34001218,3
1000008594,202208,34408,安庆供电公司,互感器,34001217,19
1000008595,202208,34408,安庆供电公司,互感器,34038282,6
1000008596,202208,34408,安庆供电公司,互感器,34037517,9
1000008597,202208,34408,安庆供电公司,互感器,34038114,21
1000008598,202208,34408,安庆供电公司,互感器,34038118,21
1000008599,202208,34408,安庆供电公司,互感器,34038117,18
1000008600,202208,34408,安庆供电公司,互感器,34038116,30
1000008601,202208,34408,安庆供电公司,互感器,34037340,3
1000008602,202208,34408,安庆供电公司,互感器,34038119,3
1000008603,202208,34408,安庆供电公司,互感器,34037509,6
1000008604,202208,34408,安庆供电公司,互感器,34037680,2
1000008605,202208,34408,安庆供电公司,互感器,34037217,2
1000008606,202208,34408,安庆供电公司,电能表,34000671,1
1000008607,202208,34408,安庆供电公司,电能表,34000200,2
1000008608,202208,34408,安庆供电公司,电能表,34000199,2
1000008609,202208,34408,安庆供电公司,电能表,34000669,49
1000008610,202208,34408,安庆供电公司,电能表,34000508,1
1000008611,202208,34408,安庆供电公司,电能表,34000535,158
1000008612,202208,34408,安庆供电公司,电能表,34000200,35
1000008613,202208,34408,安庆供电公司,电能表,34000199,8
1000008614,202208,34408,安庆供电公司,电能表,34000511,66
1000008615,202208,34408,安庆供电公司,电能表,34000669,1321
1000008616,202208,34408,安庆供电公司,电能表,34000508,2
1000008617,202208,34408,安庆供电公司,电能表,34000535,290
1000008618,202208,34408,安庆供电公司,电能表,8301000006900010,2
1000008619,202208,34408,安庆供电公司,电能表,34000643,1
1000008620,202208,34408,安庆供电公司,电能表,34000608,6
1000008621,202208,34408,安庆供电公司,电能表,34000205,2
1000008622,202208,34408,安庆供电公司,电能表,34000204,9
1000008623,202208,34408,安庆供电公司,电能表,34000203,19
1000008624,202208,34408,安庆供电公司,电能表,34000233,10
1000008625,202208,34408,安庆供电公司,电能表,8301000006800006,6
1000008626,202208,34408,安庆供电公司,电能表,34000608,170
1000008627,202208,34408,安庆供电公司,电能表,34000205,3
1000008628,202208,34408,安庆供电公司,电能表,34000204,47
1000008629,202208,34408,安庆供电公司,电能表,34000203,22
1000008630,202208,34408,安庆供电公司,通信设备,8305000000900019,131
1000008631,202208,34408,安庆供电公司,通信设备,8305000000000002,46
1000008632,202208,34408,安庆供电公司,通信设备,8305000000900014,1524
1000008633,202208,34408,安庆供电公司,电能表,34000715,500
1000008634,202208,34408,安庆供电公司,电能表,34000193,842
1000008635,202208,34408,安庆供电公司,电能表,34000194,972
1000008636,202208,34408,安庆供电公司,电能表,34000193,25
1000008637,202208,34408,安庆供电公司,电能表,34000194,697
1000008638,202208,34408,安庆供电公司,通信设备,8305000000900014,14
1000008639,202208,34408,安庆供电公司,通信设备,8305000000900016,146
1000008640,202208,34408,安庆供电公司,通信设备,8305000000900018,1213
1000008641,202208,34408,安庆供电公司,通信设备,8305000000900018,5
1000008642,202208,34408,安庆供电公司,电能表,34000196,13264
1000008643,202208,34408,安庆供电公司,电能表,34000196,153
1000008644,202208,34408,安庆供电公司,电能表,34000213,5
1000008645,202208,34408,安庆供电公司,电能表,34000202,28
1000008646,202208,34408,安庆供电公司,电能表,34000213,261
1000008647,202208,34408,安庆供电公司,电能表,34000202,1443
1000008648,202208,34408,安庆供电公司,电能表,34000209,2
1000008649,202208,34408,安庆供电公司,电能表,34000209,365
1000008650,202208,34408,安庆供电公司,电能表,8301000000200003,3
1000008651,202208,34408,安庆供电公司,电能表,34000745,1
1000008652,202208,34408,安庆供电公司,电能表,34000214,14
1000008653,202208,34408,安庆供电公司,终端,34001339,94
1000008654,202208,34408,安庆供电公司,终端,34001336,4
1000008655,202208,34408,安庆供电公司,终端,34001340,22
1000008656,202208,34408,安庆供电公司,终端,34001334,70
1000008657,202208,34408,安庆供电公司,终端,34001336,13
1000008658,202208,34408,安庆供电公司,终端,8309000000900008,2
1000008659,202208,34408,安庆供电公司,通信设备,34001335,1226
1000008660,202208,34408,安庆供电公司,通信设备,34001333,88
1000008661,202208,34408,安庆供电公司,通信设备,34001337,12
1000008662,202208,34408,安庆供电公司,通信设备,34001338,2
1000008663,202208,34408,安庆供电公司,通信设备,34028057,5
1000008664,202208,34408,安庆供电公司,通信设备,34028004,10
1000008665,202208,34408,安庆供电公司,通信设备,34028029,1
1000008666,202208,34408,安庆供电公司,通信设备,8309000000300003,5
1000008667,202208,34408,安庆供电公司,通信设备,nan,214
1000008668,202208,34409,宿州供电公司,互感器,34001089,30
1000008669,202208,34409,宿州供电公司,互感器,34001082,39
1000008670,202208,34409,宿州供电公司,互感器,34044548,18
1000008671,202208,34409,宿州供电公司,互感器,34037861,6
1000008672,202208,34409,宿州供电公司,互感器,34037219,9
1000008673,202208,34409,宿州供电公司,互感器,34029060,2
1000008674,202208,34409,宿州供电公司,电能表,34000717,3
1000008675,202208,34409,宿州供电公司,电能表,34000518,1
1000008676,202208,34409,宿州供电公司,电能表,34000248,1
1000008677,202208,34409,宿州供电公司,互感器,34001308,23
1000008678,202208,34409,宿州供电公司,互感器,34001300,3
1000008679,202208,34409,宿州供电公司,互感器,34001074,46
1000008680,202208,34409,宿州供电公司,互感器,34001214,27
1000008681,202208,34409,宿州供电公司,互感器,34001299,74
1000008682,202208,34409,宿州供电公司,互感器,34001216,12
1000008683,202208,34409,宿州供电公司,互感器,34001077,12
1000008684,202208,34409,宿州供电公司,互感器,34044542,88
1000008685,202208,34409,宿州供电公司,互感器,34037339,16
1000008686,202208,34409,宿州供电公司,互感器,34037524,54
1000008687,202208,34409,宿州供电公司,互感器,34037825,48
1000008688,202208,34409,宿州供电公司,互感器,34037840,15
1000008689,202208,34409,宿州供电公司,互感器,34037982,7
1000008690,202208,34409,宿州供电公司,互感器,34038115,6
1000008691,202208,34409,宿州供电公司,互感器,34037672,22
1000008692,202208,34409,宿州供电公司,互感器,34038280,21
1000008693,202208,34409,宿州供电公司,互感器,34037708,3
1000008694,202208,34409,宿州供电公司,互感器,34038289,4
1000008695,202208,34409,宿州供电公司,互感器,34038121,6
1000008696,202208,34409,宿州供电公司,互感器,34037580,2
1000008697,202208,34409,宿州供电公司,互感器,34038286,8
1000008698,202208,34409,宿州供电公司,互感器,34037205,10
1000008699,202208,34409,宿州供电公司,互感器,34037981,10
1000008700,202208,34409,宿州供电公司,互感器,34038130,10
1000008701,202208,34409,宿州供电公司,互感器,34037212,2
1000008702,202208,34409,宿州供电公司,互感器,34037349,2
1000008703,202208,34409,宿州供电公司,互感器,34037675,20
1000008704,202208,34409,宿州供电公司,互感器,34037834,13
1000008705,202208,34409,宿州供电公司,互感器,34037830,6
1000008706,202208,34409,宿州供电公司,互感器,34037353,2
1000008707,202208,34409,宿州供电公司,互感器,34037835,4
1000008708,202208,34409,宿州供电公司,互感器,8302000000800013,1
1000008709,202208,34409,宿州供电公司,互感器,34029313,3
1000008710,202208,34409,宿州供电公司,互感器,34029940,2
1000008711,202208,34409,宿州供电公司,互感器,34029827,2
1000008712,202208,34409,宿州供电公司,互感器,34029557,1
1000008713,202208,34409,宿州供电公司,互感器,34029558,4
1000008714,202208,34409,宿州供电公司,互感器,34029310,5
1000008715,202208,34409,宿州供电公司,互感器,34029561,8
1000008716,202208,34409,宿州供电公司,互感器,34029430,2
1000008717,202208,34409,宿州供电公司,互感器,34029425,3
1000008718,202208,34409,宿州供电公司,互感器,34029612,1
1000008719,202208,34409,宿州供电公司,互感器,8302000001400002,2
1000008720,202208,34409,宿州供电公司,互感器,8302000009200003,2
1000008721,202208,34409,宿州供电公司,互感器,8302000000500010,14
1000008722,202208,34409,宿州供电公司,电能表,34000201,9
1000008723,202208,34409,宿州供电公司,电能表,34000201,222
1000008724,202208,34409,宿州供电公司,电能表,34000565,27
1000008725,202208,34409,宿州供电公司,电能表,34000565,666
1000008726,202208,34409,宿州供电公司,互感器,34001298,30
1000008727,202208,34409,宿州供电公司,互感器,34001212,94
1000008728,202208,34409,宿州供电公司,互感器,34001075,135
1000008729,202208,34409,宿州供电公司,互感器,34001073,162
1000008730,202208,34409,宿州供电公司,互感器,34001080,3
1000008731,202208,34409,宿州供电公司,互感器,34001217,65
1000008732,202208,34409,宿州供电公司,互感器,34038282,15
1000008733,202208,34409,宿州供电公司,互感器,34037839,18
1000008734,202208,34409,宿州供电公司,互感器,34037517,12
1000008735,202208,34409,宿州供电公司,互感器,34038114,83
1000008736,202208,34409,宿州供电公司,互感器,34038118,169
1000008737,202208,34409,宿州供电公司,互感器,34038117,99
1000008738,202208,34409,宿州供电公司,互感器,34038116,18
1000008739,202208,34409,宿州供电公司,互感器,34037340,10
1000008740,202208,34409,宿州供电公司,互感器,34038119,33
1000008741,202208,34409,宿州供电公司,互感器,34037509,45
1000008742,202208,34409,宿州供电公司,互感器,34037984,1
1000008743,202208,34409,宿州供电公司,互感器,34037345,23
1000008744,202208,34409,宿州供电公司,互感器,34037902,4
1000008745,202208,34409,宿州供电公司,互感器,34037680,6
1000008746,202208,34409,宿州供电公司,互感器,34037519,2
1000008747,202208,34409,宿州供电公司,互感器,34037204,8
1000008748,202208,34409,宿州供电公司,互感器,34038137,4
1000008749,202208,34409,宿州供电公司,电能表,34000671,2
1000008750,202208,34409,宿州供电公司,电能表,34000672,5
1000008751,202208,34409,宿州供电公司,电能表,34000198,12
1000008752,202208,34409,宿州供电公司,电能表,34000199,6
1000008753,202208,34409,宿州供电公司,电能表,34000669,52
1000008754,202208,34409,宿州供电公司,电能表,34000508,48
1000008755,202208,34409,宿州供电公司,电能表,34000535,71
1000008756,202208,34409,宿州供电公司,电能表,34000672,1
1000008757,202208,34409,宿州供电公司,电能表,34000200,22
1000008758,202208,34409,宿州供电公司,电能表,34000198,2
1000008759,202208,34409,宿州供电公司,电能表,34000199,74
1000008760,202208,34409,宿州供电公司,电能表,34000511,41
1000008761,202208,34409,宿州供电公司,电能表,34000669,2459
1000008762,202208,34409,宿州供电公司,电能表,34000508,43
1000008763,202208,34409,宿州供电公司,电能表,34000535,558
1000008764,202208,34409,宿州供电公司,电能表,8301000006900010,7
1000008765,202208,34409,宿州供电公司,电能表,34000509,2
1000008766,202208,34409,宿州供电公司,电能表,34000608,7
1000008767,202208,34409,宿州供电公司,电能表,34000205,11
1000008768,202208,34409,宿州供电公司,电能表,34000204,6
1000008769,202208,34409,宿州供电公司,电能表,34000203,7
1000008770,202208,34409,宿州供电公司,电能表,34000509,1
1000008771,202208,34409,宿州供电公司,电能表,8301000006800006,4
1000008772,202208,34409,宿州供电公司,电能表,34000608,324
1000008773,202208,34409,宿州供电公司,电能表,34000205,9
1000008774,202208,34409,宿州供电公司,电能表,34000204,15
1000008775,202208,34409,宿州供电公司,电能表,34000203,8
1000008776,202208,34409,宿州供电公司,通信设备,8305000000900019,265
1000008777,202208,34409,宿州供电公司,通信设备,8305000000200003,4
1000008778,202208,34409,宿州供电公司,通信设备,8305000000000002,87
1000008779,202208,34409,宿州供电公司,通信设备,8305000000900014,2476
1000008780,202208,34409,宿州供电公司,电能表,34000715,645
1000008781,202208,34409,宿州供电公司,电能表,34000193,1549
1000008782,202208,34409,宿州供电公司,电能表,34000195,49
1000008783,202208,34409,宿州供电公司,电能表,34000194,1658
1000008784,202208,34409,宿州供电公司,电能表,34000193,42
1000008785,202208,34409,宿州供电公司,电能表,34000195,811
1000008786,202208,34409,宿州供电公司,电能表,34000194,765
1000008787,202208,34409,宿州供电公司,通信设备,8305000000900014,69
1000008788,202208,34409,宿州供电公司,通信设备,8305000000900016,220
1000008789,202208,34409,宿州供电公司,通信设备,8305000000900018,1019
1000008790,202208,34409,宿州供电公司,通信设备,8305000000600003,7
1000008791,202208,34409,宿州供电公司,通信设备,8305000000900018,130
1000008792,202208,34409,宿州供电公司,电能表,34000196,12299
1000008793,202208,34409,宿州供电公司,电能表,34000196,100
1000008794,202208,34409,宿州供电公司,电能表,34000202,51
1000008795,202208,34409,宿州供电公司,电能表,34000213,20
1000008796,202208,34409,宿州供电公司,电能表,34000202,2243
1000008797,202208,34409,宿州供电公司,电能表,34000209,24
1000008798,202208,34409,宿州供电公司,电能表,34000745,7
1000008799,202208,34409,宿州供电公司,电能表,34000745,137
1000008800,202208,34409,宿州供电公司,终端,34001339,154
1000008801,202208,34409,宿州供电公司,终端,34001336,18
1000008802,202208,34409,宿州供电公司,终端,34001340,34
1000008803,202208,34409,宿州供电公司,终端,34001334,43
1000008804,202208,34409,宿州供电公司,终端,34001345,2
1000008805,202208,34409,宿州供电公司,终端,34001336,44
1000008806,202208,34409,宿州供电公司,终端,34001340,5
1000008807,202208,34409,宿州供电公司,终端,8309000000900006,471
1000008808,202208,34409,宿州供电公司,终端,8309000000900008,534
1000008809,202208,34409,宿州供电公司,终端,8309000000900030,43
1000008810,202208,34409,宿州供电公司,终端,8309000000900029,117
1000008811,202208,34409,宿州供电公司,终端,34010001,7
1000008812,202208,34409,宿州供电公司,终端,34028017,1
1000008813,202208,34409,宿州供电公司,通信设备,34001335,1007
1000008814,202208,34409,宿州供电公司,通信设备,34001333,27
1000008815,202208,34409,宿州供电公司,通信设备,34001337,26
1000008816,202208,34409,宿州供电公司,通信设备,34001338,8
1000008817,202208,34409,宿州供电公司,通信设备,34001335,1
1000008818,202208,34409,宿州供电公司,通信设备,34028057,1
1000008819,202208,34409,宿州供电公司,通信设备,34028004,3
1000008820,202208,34409,宿州供电公司,通信设备,8309000000300003,4
1000008821,202208,34409,宿州供电公司,通信设备,nan,180
